Movie Name,Movie Link,carflo ratings,hitchcockthelegend
A Tiger's Tale,https://www.imdb.com/title/tt0094148/,5.4,NA
Funny Lady,https://www.imdb.com/title/tt0073026/,6.3,NA
The Murder of Mary Phagan,https://www.imdb.com/title/tt0095678/,7.4,NA
For Pete's Sake,https://www.imdb.com/title/tt0071514/,6.3,NA
Legally Blonde,https://www.imdb.com/title/tt0250494/,6.3,NA
A Star Is Born,https://www.imdb.com/title/tt0075265/,6.1,NA
Shrek,https://www.imdb.com/title/tt0126029/,7.8,NA
Pair of Aces,https://www.imdb.com/title/tt0100320/,6.0,NA
Grumpy Old Men,https://www.imdb.com/title/tt0107050/,7.0,NA
A Date with Judy,https://www.imdb.com/title/tt0040271/,6.6,NA
Lone Star,https://www.imdb.com/title/tt0116905/,7.4,NA
Yentl,https://www.imdb.com/title/tt0086619/,6.5,NA
Boys Town,https://www.imdb.com/title/tt0029942/,7.3,NA
Grumpier Old Men,https://www.imdb.com/title/tt0113228/,6.7,NA
Twilight Zone: The Movie,https://www.imdb.com/title/tt0086491/,6.5,NA
Memphis Belle,https://www.imdb.com/title/tt0100133/,6.9,NA
The Vault,https://www.imdb.com/title/tt0165526/,2.9,NA
Sink the Bismarck!,https://www.imdb.com/title/tt0054310/,7.1,NA
Harry and the Hendersons,https://www.imdb.com/title/tt0093148/,6.0,NA
Town Without Pity,https://www.imdb.com/title/tt0055539/,7.2,NA
Back Street,https://www.imdb.com/title/tt0054653/,6.8,NA
Mysterious Island,https://www.imdb.com/title/tt0055207/,6.7,NA
PT 109,https://www.imdb.com/title/tt0057393/,6.5,NA
Bells Are Ringing,https://www.imdb.com/title/tt0053645/,7.0,NA
Let's Make Love,https://www.imdb.com/title/tt0054022/,6.5,NA
State Fair,https://www.imdb.com/title/tt0056526/,6.0,NA
The Lost World,https://www.imdb.com/title/tt0054038/,5.5,NA
That Touch of Mink,https://www.imdb.com/title/tt0056575/,6.7,NA
From Russia with Love,https://www.imdb.com/title/tt0057076/,7.4,NA
Fun in Acapulco,https://www.imdb.com/title/tt0057083/,5.9,NA
The Devil at 4 O'Clock,https://www.imdb.com/title/tt0054805/,6.4,NA
Ocean's 11,https://www.imdb.com/title/tt0054135/,6.6,NA
King Creole,https://www.imdb.com/title/tt0051818/,7.0,NA
The Grass Is Greener,https://www.imdb.com/title/tt0053877/,6.6,NA
The Great Impostor,https://www.imdb.com/title/tt0053879/,7.0,NA
Superman II,https://www.imdb.com/title/tt0081573/,6.8,NA
The Mirror Crack'd,https://www.imdb.com/title/tt0081163/,6.2,NA
Irma la Douce,https://www.imdb.com/title/tt0057187/,7.4,NA
Roustabout,https://www.imdb.com/title/tt0058534/,6.1,NA
Pepe,https://www.imdb.com/title/tt0054172/,5.6,NA
Tom Jones,https://www.imdb.com/title/tt0057590/,6.5,NA
Jailhouse Rock,https://www.imdb.com/title/tt0050556/,6.5,NA
The Misfits,https://www.imdb.com/title/tt0055184/,7.3,NA
My Science Project,https://www.imdb.com/title/tt0089652/,6.1,NA
Bye Bye Birdie,https://www.imdb.com/title/tt0056891/,6.6,NA
A Majority of One,https://www.imdb.com/title/tt0055124/,6.8,NA
The Cardinal,https://www.imdb.com/title/tt0056907/,6.7,NA
The Man Who Saw Tomorrow,https://www.imdb.com/title/tt0081109/,6.2,NA
Motel Hell,https://www.imdb.com/title/tt0081184/,6.0,NA
How the West Was Won,https://www.imdb.com/title/tt0056085/,7.1,NA
Blue Hawaii,https://www.imdb.com/title/tt0054692/,6.1,NA
Where the Boys Are,https://www.imdb.com/title/tt0054469/,6.7,NA
Kid Galahad,https://www.imdb.com/title/tt0056138/,6.2,NA
The V.I.P.s,https://www.imdb.com/title/tt0057634/,6.3,NA
The Specials,https://www.imdb.com/title/tt0181836/,5.8,NA
Splendor in the Grass,https://www.imdb.com/title/tt0055471/,7.8,NA
Midnight Lace,https://www.imdb.com/title/tt0054084/,6.8,NA
The Notorious Landlady,https://www.imdb.com/title/tt0056289/,6.8,NA
G.I. Blues,https://www.imdb.com/title/tt0053848/,6.3,NA
The Last Sunset,https://www.imdb.com/title/tt0055073/,6.7,NA
The Millionairess,https://www.imdb.com/title/tt0054086/,5.5,NA
What a Way to Go!,https://www.imdb.com/title/tt0058743/,7.0,NA
Come September,https://www.imdb.com/title/tt0054759/,7.1,NA
Can-Can,https://www.imdb.com/title/tt0053690/,6.4,NA
Lover Come Back,https://www.imdb.com/title/tt0055100/,7.2,NA
Flaming Star,https://www.imdb.com/title/tt0053825/,6.5,NA
Raise the Titanic,https://www.imdb.com/title/tt0081400/,4.9,NA
Flower Drum Song,https://www.imdb.com/title/tt0054885/,7.0,NA
The Long Ships,https://www.imdb.com/title/tt0057259/,6.1,NA
Life with Father,https://www.imdb.com/title/tt0039566/,7.2,NA
Sunrise at Campobello,https://www.imdb.com/title/tt0054354/,7.0,NA
Popeye,https://www.imdb.com/title/tt0081353/,5.3,NA
Hoosiers,https://www.imdb.com/title/tt0091217/,7.5,NA
Kate & Leopold,https://www.imdb.com/title/tt0035423/,6.4,NA
What Dreams May Come,https://www.imdb.com/title/tt0120889/,7.0,NA
Moscow on the Hudson,https://www.imdb.com/title/tt0087747/,6.5,NA
Fathers' Day,https://www.imdb.com/title/tt0119109/,5.2,NA
Dead Poets Society,https://www.imdb.com/title/tt0097165/,8.1,NA
Patch Adams,https://www.imdb.com/title/tt0129290/,6.8,NA
The Sheepman,https://www.imdb.com/title/tt0052190/,6.9,NA
The Teahouse of the August Moon,https://www.imdb.com/title/tt0049830/,6.8,NA
The Courtship of Eddie's Father,https://www.imdb.com/title/tt0056956/,6.8,NA
Longitude,https://www.imdb.com/title/tt0192263/,7.8,NA
Peggy Sue Got Married,https://www.imdb.com/title/tt0091738/,6.3,NA
Miss Firecracker,https://www.imdb.com/title/tt0097892/,6.0,NA
Imitation General,https://www.imdb.com/title/tt0051767/,6.7,NA
The Four Horsemen of the Apocalypse,https://www.imdb.com/title/tt0054890/,6.7,NA
Reversal of Fortune,https://www.imdb.com/title/tt0100486/,7.2,NA
Pocketful of Miracles,https://www.imdb.com/title/tt0055312/,7.2,NA
The Mission,https://www.imdb.com/title/tt0091530/,7.4,NA
The Fly,https://www.imdb.com/title/tt0051622/,7.1,NA
The Tingler,https://www.imdb.com/title/tt0053363/,6.7,NA
Them!,https://www.imdb.com/title/tt0047573/,7.2,NA
Horatio Hornblower: Retribution,https://www.imdb.com/title/tt0273657/,8.3,NA
Turbulence 2: Fear of Flying,https://www.imdb.com/title/tt0192701/,4.2,NA
Horatio Hornblower 3,https://www.imdb.com/title/tt0327890/,8.1,NA
Horatio Hornblower: The Duchess and the Devil,https://www.imdb.com/title/tt0194946/,7.9,NA
Komodo,https://www.imdb.com/title/tt0172669/,4.2,NA
Millennium,https://www.imdb.com/title/tt0097883/,5.8,NA
Horatio Hornblower: The Wrong War,https://www.imdb.com/title/tt0194948/,8.0,NA
Monster's Ball,https://www.imdb.com/title/tt0285742/,7.0,NA
Epoch,https://www.imdb.com/title/tt0233657/,4.9,NA
Cord,https://www.imdb.com/title/tt0191915/,5.4,NA
Invasion: Earth,https://www.imdb.com/title/tt0140743/,6.3,NA
Hornblower: Mutiny,https://www.imdb.com/title/tt0273656/,8.2,NA
Sabretooth,https://www.imdb.com/title/tt0284445/,3.6,NA
Deliverance,https://www.imdb.com/title/tt0068473/,7.7,NA
The Courage to Love,https://www.imdb.com/title/tt0217749/,6.2,NA
Paulie,https://www.imdb.com/title/tt0125454/,6.5,NA
Galaxy Quest,https://www.imdb.com/title/tt0177789/,7.3,NA
Quatermass 2,https://www.imdb.com/title/tt0050873/,6.9,NA
Analyze This,https://www.imdb.com/title/tt0122933/,6.7,NA
The Best Years of Our Lives,https://www.imdb.com/title/tt0036868/,8.0,NA
Dying on the Edge,https://www.imdb.com/title/tt0209020/,4.5,NA
Inside the Kill Box: Fighting the Gulf War,https://www.imdb.com/title/tt0309715/,8.3,NA
The Winds of War,https://www.imdb.com/title/tt0085112/,8.1,NA
Pirates of Silicon Valley,https://www.imdb.com/title/tt0168122/,7.3,NA
The Full Monty,https://www.imdb.com/title/tt0119164/,7.2,NA
Elvira: Mistress of the Dark,https://www.imdb.com/title/tt0095088/,6.6,NA
Inspector Gadget,https://www.imdb.com/title/tt0141369/,4.1,NA
The Incredible Shrinking Woman,https://www.imdb.com/title/tt0082558/,5.5,NA
American Drinks: History in a Glass,https://www.imdb.com/title/tt0344820/,7.9,NA
Cats & Dogs,https://www.imdb.com/title/tt0239395/,5.1,NA
George Wallace,https://www.imdb.com/title/tt0119189/,7.1,NA
Gladiatrix,https://www.imdb.com/title/tt0365271/,7.6,NA
My Geisha,https://www.imdb.com/title/tt0056267/,6.6,NA
Green Card,https://www.imdb.com/title/tt0099699/,6.2,NA
The Astronaut's Wife,https://www.imdb.com/title/tt0138304/,5.4,NA
Song of Norway,https://www.imdb.com/title/tt0066393/,3.8,NA
That's Entertainment!,https://www.imdb.com/title/tt0072272/,7.7,NA
The Sea Wolves,https://www.imdb.com/title/tt0081470/,6.3,NA
Hello Again,https://www.imdb.com/title/tt0093175/,5.3,NA
Outrageous Fortune,https://www.imdb.com/title/tt0093690/,6.2,NA
The Rose,https://www.imdb.com/title/tt0079826/,7.0,NA
Little Caesar,https://www.imdb.com/title/tt0021079/,7.3,NA
Troop Beverly Hills,https://www.imdb.com/title/tt0098519/,5.8,NA
Irreconcilable Differences,https://www.imdb.com/title/tt0087482/,5.7,NA
Big Business,https://www.imdb.com/title/tt0094739/,6.4,NA
San Francisco,https://www.imdb.com/title/tt0028216/,7.2,NA
The Money Pit,https://www.imdb.com/title/tt0091541/,6.4,NA
Why Dogs Smile & Chimpanzees Cry,https://www.imdb.com/title/tt0208570/,7.9,NA
Air Force One,https://www.imdb.com/title/tt0289844/,6.9,NA
BUtterfield 8,https://www.imdb.com/title/tt0053622/,6.4,NA
The Final Conflict,https://www.imdb.com/title/tt0082377/,5.6,NA
Pony Express,https://www.imdb.com/title/tt0046198/,5.9,NA
Dinner at Eight,https://www.imdb.com/title/tt0023948/,7.6,NA
The Crossing,https://www.imdb.com/title/tt0210628/,7.1,NA
Gunfighter's Moon,https://www.imdb.com/title/tt0113238/,6.6,NA
Lucy Gallant,https://www.imdb.com/title/tt0048318/,6.4,NA
The Secret of My Success,https://www.imdb.com/title/tt0093936/,6.5,NA
Viva Villa!,https://www.imdb.com/title/tt0025948/,6.4,NA
No Highway in the Sky,https://www.imdb.com/title/tt0043859/,7.2,NA
"Suddenly, Last Summer",https://www.imdb.com/title/tt0053318/,7.6,NA
Pumpkinhead,https://www.imdb.com/title/tt0095925/,6.2,NA
The FBI Story,https://www.imdb.com/title/tt0052792/,6.6,NA
Mind Ripper,https://www.imdb.com/title/tt0114070/,4.0,NA
Joy in the Morning,https://www.imdb.com/title/tt0059339/,5.8,NA
Union Pacific,https://www.imdb.com/title/tt0032080/,7.1,NA
Elephant Walk,https://www.imdb.com/title/tt0046951/,6.3,NA
Cleopatra,https://www.imdb.com/title/tt0056937/,7.0,NA
Grand Tour: Disaster in Time,https://www.imdb.com/title/tt0104362/,6.5,NA
Grand Hotel,https://www.imdb.com/title/tt0022958/,7.4,NA
The President's Lady,https://www.imdb.com/title/tt0046204/,6.9,NA
The Three Musketeers,https://www.imdb.com/title/tt0072281/,7.2,NA
Damien: Omen II,https://www.imdb.com/title/tt0077394/,6.3,NA
Near Dark,https://www.imdb.com/title/tt0093605/,7.0,NA
K-19: The Widowmaker,https://www.imdb.com/title/tt0267626/,6.7,NA
The Handmaid's Tale,https://www.imdb.com/title/tt0099731/,6.0,NA
The Great Santini,https://www.imdb.com/title/tt0079239/,7.2,NA
Colossus: The Forbin Project,https://www.imdb.com/title/tt0064177/,7.1,NA
Michael,https://www.imdb.com/title/tt0117038/,5.7,NA
Face/Off,https://www.imdb.com/title/tt0119094/,7.3,NA
A Civil Action,https://www.imdb.com/title/tt0120633/,6.6,NA
Tender Mercies,https://www.imdb.com/title/tt0086423/,7.4,NA
"Imagining Robert: My Brother, Madness and Survival",https://www.imdb.com/title/tt0330437/,8.1,NA
Up Close & Personal,https://www.imdb.com/title/tt0118055/,6.2,NA
Primary Colors,https://www.imdb.com/title/tt0119942/,6.6,NA
Phenomenon,https://www.imdb.com/title/tt0117333/,6.4,NA
Something to Talk About,https://www.imdb.com/title/tt0114496/,5.7,NA
Look Who's Talking,https://www.imdb.com/title/tt0097778/,5.9,NA
Heart and Souls,https://www.imdb.com/title/tt0107091/,6.9,NA
Grease,https://www.imdb.com/title/tt0077631/,7.2,NA
Saturday Night Fever,https://www.imdb.com/title/tt0076666/,6.8,NA
Haunted,https://www.imdb.com/title/tt0113269/,6.2,NA
Walkabout,https://www.imdb.com/title/tt0067959/,7.6,NA
The Quatermass Xperiment,https://www.imdb.com/title/tt0049646/,6.7,NA
Born Yesterday,https://www.imdb.com/title/tt0042276/,7.6,NA
Voyage to the Bottom of the Sea,https://www.imdb.com/title/tt0055608/,6.1,NA
Love Is a Many-Splendored Thing,https://www.imdb.com/title/tt0048316/,6.5,NA
The Roots of Heaven,https://www.imdb.com/title/tt0052148/,6.4,NA
Terminator 3: Rise of the Machines,https://www.imdb.com/title/tt0181852/,6.3,NA
Our Town,https://www.imdb.com/title/tt0032881/,6.6,NA
Three Coins in the Fountain,https://www.imdb.com/title/tt0047580/,6.3,NA
The World of Suzie Wong,https://www.imdb.com/title/tt0054483/,7.1,NA
The Solid Gold Cadillac,https://www.imdb.com/title/tt0049777/,7.5,NA
Jane Eyre,https://www.imdb.com/title/tt0036969/,7.5,NA
Stalag 17,https://www.imdb.com/title/tt0046359/,8.0,NA
Helter Skelter,https://www.imdb.com/title/tt0383393/,6.4,NA
Reunion in Rhythm,https://www.imdb.com/title/tt0029478/,7.1,NA
Poison Ivy,https://www.imdb.com/title/tt0105156/,5.4,NA
Beginner's Luck,https://www.imdb.com/title/tt0026105/,7.6,NA
Honky Donkey,https://www.imdb.com/title/tt0025268/,7.1,NA
Fly My Kite,https://www.imdb.com/title/tt0021878/,7.5,NA
Cyborg,https://www.imdb.com/title/tt0097138/,5.1,NA
Cube,https://www.imdb.com/title/tt0123755/,7.2,NA
Street Fighter,https://www.imdb.com/title/tt0111301/,3.9,NA
Hard Target,https://www.imdb.com/title/tt0107076/,6.2,NA
Kickboxer,https://www.imdb.com/title/tt0097659/,6.5,NA
Red Scorpion,https://www.imdb.com/title/tt0098180/,5.2,NA
Lionheart,https://www.imdb.com/title/tt0100029/,6.2,NA
Double Impact,https://www.imdb.com/title/tt0101764/,5.6,NA
Sherlock Holmes Faces Death,https://www.imdb.com/title/tt0036348/,7.0,9
An American Werewolf in Paris,https://www.imdb.com/title/tt0118604/,5.1,NA
Species,https://www.imdb.com/title/tt0114508/,5.8,NA
Vampire Hunter D,https://www.imdb.com/title/tt0090248/,7.2,NA
Tom and Huck,https://www.imdb.com/title/tt0112302/,5.5,NA
Sherlock Holmes in Washington,https://www.imdb.com/title/tt0036349/,6.8,NA
Species II,https://www.imdb.com/title/tt0120841/,4.4,NA
Sherlock Holmes and the Secret Weapon,https://www.imdb.com/title/tt0035317/,6.6,NA
Home Alone 2: Lost in New York,https://www.imdb.com/title/tt0104431/,6.7,NA
The Night Flier,https://www.imdb.com/title/tt0119784/,6.0,NA
Uncle Buck,https://www.imdb.com/title/tt0098554/,7.0,NA
Home Alone,https://www.imdb.com/title/tt0099785/,7.6,NA
Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700/,6.4,NA
Annie,https://www.imdb.com/title/tt0083564/,6.6,NA
Rose Red,https://www.imdb.com/title/tt0259153/,6.8,NA
Androcles and the Lion,https://www.imdb.com/title/tt0044355/,6.2,NA
Demetrius and the Gladiators,https://www.imdb.com/title/tt0046899/,6.6,NA
Salem's Lot,https://www.imdb.com/title/tt0079844/,6.8,NA
The Egyptian,https://www.imdb.com/title/tt0046949/,6.6,NA
It,https://www.imdb.com/title/tt0099864/,6.8,NA
Children of the Corn,https://www.imdb.com/title/tt0087050/,5.7,NA
Stand by Me,https://www.imdb.com/title/tt0092005/,8.1,NA
The Towering Inferno,https://www.imdb.com/title/tt0072308/,6.9,NA
Sherlock Holmes and the Voice of Terror,https://www.imdb.com/title/tt0035318/,6.6,NA
The Hunted,https://www.imdb.com/title/tt0269347/,6.1,NA
Mulholland Dr.,https://www.imdb.com/title/tt0166924/,7.9,NA
Eyes Wide Shut,https://www.imdb.com/title/tt0120663/,7.4,NA
Bruce Almighty,https://www.imdb.com/title/tt0315327/,6.7,NA
Hook and Ladder,https://www.imdb.com/title/tt0023026/,7.9,NA
Hearts Are Thumps,https://www.imdb.com/title/tt0028987/,7.7,NA
The First Round-Up,https://www.imdb.com/title/tt0025121/,7.5,NA
A Business Affair,https://www.imdb.com/title/tt0109352/,5.6,NA
Darkness Falls,https://www.imdb.com/title/tt0131349/,5.7,NA
The Snows of Kilimanjaro,https://www.imdb.com/title/tt0045162/,6.2,NA
Triumph of the Beasts,https://www.imdb.com/title/tt0303158/,8.1,NA
The Wild One,https://www.imdb.com/title/tt0047677/,6.8,NA
The Tommyknockers,https://www.imdb.com/title/tt0106156/,5.4,NA
Quicksilver Highway,https://www.imdb.com/title/tt0119975/,4.9,NA
Stephen Hawking's Universe,https://www.imdb.com/title/tt0124259/,8.3,NA
Cat's Eye,https://www.imdb.com/title/tt0088889/,6.3,NA
Storm of the Century,https://www.imdb.com/title/tt0135659/,7.4,NA
Taken,https://www.imdb.com/title/tt0289830/,7.9,NA
The Story of English,https://www.imdb.com/title/tt0198245/,8.3,NA
SuperCroc,https://www.imdb.com/title/tt0304766/,7.4,NA
Egypt Beyond the Pyramids,https://www.imdb.com/title/tt0289174/,8.1,NA
Thinner,https://www.imdb.com/title/tt0117894/,5.8,NA
Empires: Egypt's Golden Empire,https://www.imdb.com/title/tt0383766/,7.5,NA
Winged Migration,https://www.imdb.com/title/tt0301727/,7.9,NA
Raising the Mammoth,https://www.imdb.com/title/tt0239867/,7.0,NA
Brooklyn Bridge,https://www.imdb.com/title/tt0082106/,7.5,NA
The Blue Planet,https://www.imdb.com/title/tt0296310/,9.0,NA
Walking with Cavemen,https://www.imdb.com/title/tt0370053/,7.6,NA
Brian's Song,https://www.imdb.com/title/tt0068315/,7.6,NA
Founding Fathers,https://www.imdb.com/title/tt0268808/,7.6,NA
King Rat,https://www.imdb.com/title/tt0059358/,7.5,NA
The Prisoner of Zenda,https://www.imdb.com/title/tt0045053/,7.0,NA
28 Days Later...,https://www.imdb.com/title/tt0289043/,7.6,NA
Jerry Maguire,https://www.imdb.com/title/tt0116695/,7.3,NA
The Monster Squad,https://www.imdb.com/title/tt0093560/,7.1,NA
The Bad News Bears,https://www.imdb.com/title/tt0074174/,7.3,NA
The Absent Minded Professor,https://www.imdb.com/title/tt0054594/,6.8,NA
 The Magical World of Disney,https://www.imdb.com/title/tt0046593/,7.5,NA
The Black Hole,https://www.imdb.com/title/tt0078869/,6.0,NA
Napoleon and Samantha,https://www.imdb.com/title/tt0068990/,6.0,NA
The Land Before Time,https://www.imdb.com/title/tt0095489/,7.4,NA
Miracle of the White Stallions,https://www.imdb.com/title/tt0057312/,6.6,NA
Beauty and the Beast,https://www.imdb.com/title/tt0101414/,8.0,NA
Crimson Tide,https://www.imdb.com/title/tt0112740/,7.3,NA
First Monday in October,https://www.imdb.com/title/tt0082382/,6.4,NA
The Bear,https://www.imdb.com/title/tt0095800/,7.7,NA
All Dogs Go to Heaven,https://www.imdb.com/title/tt0096787/,6.8,NA
Davy Crockett and the River Pirates,https://www.imdb.com/title/tt0049125/,6.8,NA
Paper Moon,https://www.imdb.com/title/tt0070510/,8.0,NA
Pinocchio,https://www.imdb.com/title/tt0032910/,7.4,NA
Darby O'Gill and the Little People,https://www.imdb.com/title/tt0052722/,7.2,NA
Rappaccini's Daughter,https://www.imdb.com/title/tt0081403/,5.4,NA
Some Kind of Wonderful,https://www.imdb.com/title/tt0094006/,7.1,NA
Ferdinand the Bull,https://www.imdb.com/title/tt0030128/,7.2,NA
D3: The Mighty Ducks,https://www.imdb.com/title/tt0116000/,5.5,NA
The Sunshine Boys,https://www.imdb.com/title/tt0073766/,7.1,NA
Rikki-Tikki-Tavi,https://www.imdb.com/title/tt0175122/,8.0,NA
Little Nikita,https://www.imdb.com/title/tt0095532/,6.0,NA
Alice in Wonderland,https://www.imdb.com/title/tt0043274/,7.4,NA
Gunga Din,https://www.imdb.com/title/tt0031398/,7.4,NA
Bambi,https://www.imdb.com/title/tt0034492/,7.3,NA
The Adventures of Milo and Otis,https://www.imdb.com/title/tt0097050/,7.0,NA
Captains Courageous,https://www.imdb.com/title/tt0028691/,8.0,NA
Bugs Bunny and the Three Bears,https://www.imdb.com/title/tt0036680/,7.4,NA
Frigid Hare,https://www.imdb.com/title/tt0041391/,7.6,NA
Tortoise Wins by a Hare,https://www.imdb.com/title/tt0036452/,7.7,NA
Baton Bunny,https://www.imdb.com/title/tt0052603/,7.2,NA
Feed the Kitty,https://www.imdb.com/title/tt0044609/,8.1,NA
10.5,https://www.imdb.com/title/tt0364146/,4.8,NA
Haredevil Hare,https://www.imdb.com/title/tt0040422/,7.9,NA
Bugs Bunny Gets the Boid,https://www.imdb.com/title/tt0034554/,7.6,NA
Hair-Raising Hare,https://www.imdb.com/title/tt0038586/,8.1,NA
Elmer's Candid Camera,https://www.imdb.com/title/tt0032439/,6.3,NA
Don't Give Up the Sheep,https://www.imdb.com/title/tt0045697/,8.1,NA
The Hypo-Chondri-Cat,https://www.imdb.com/title/tt0042584/,7.4,NA
Awful Orphan,https://www.imdb.com/title/tt0041142/,7.5,NA
Fast and Furry-ous,https://www.imdb.com/title/tt0041349/,7.9,NA
For Scent-imental Reasons,https://www.imdb.com/title/tt0041380/,7.3,NA
Bullitt,https://www.imdb.com/title/tt0062765/,7.4,NA
xXx,https://www.imdb.com/title/tt0295701/,5.9,NA
Behind Enemy Lines,https://www.imdb.com/title/tt0159273/,6.4,NA
Summer Rental,https://www.imdb.com/title/tt0090098/,6.3,NA
Jacob's Ladder,https://www.imdb.com/title/tt0099871/,7.5,NA
Jackie Brown,https://www.imdb.com/title/tt0119396/,7.5,NA
Backdraft,https://www.imdb.com/title/tt0101393/,6.7,NA
"Deduce, You Say",https://www.imdb.com/title/tt0049131/,7.5,NA
Dough for the Do-Do,https://www.imdb.com/title/tt0041310/,7.6,NA
Duck Dodgers in the 24½th Century,https://www.imdb.com/title/tt0045709/,8.1,NA
Star Trek: Generations,https://www.imdb.com/title/tt0111280/,6.6,NA
Out for Justice,https://www.imdb.com/title/tt0102614/,6.1,NA
